Name,Amenity,Latitude,Longitude
Unknown,Unknown,33.247743,-8.5173548
Unknown,Unknown,33.2482585,-8.5172999
Unknown,Unknown,33.2477764,-8.5177482
Unknown,Unknown,33.2483128,-8.5174908
Unknown,Unknown,33.2483061,-8.5176531
Unknown,Unknown,33.2466937,-8.5310721
Unknown,Unknown,33.2448644,-8.5323432
Unknown,Unknown,33.2447237,-8.5322269
Société Générale سوسيتيه جنرال,bank,33.2512081,-8.5177504
Attijariwafa Bank التجاري وفا بنك,bank,33.2561847,-8.5151251
Unknown,Unknown,33.2529111,-8.5032891
Unknown,Unknown,33.2523639,-8.5029689
Unknown,Unknown,33.2520235,-8.50276
Unknown,Unknown,33.2520055,-8.5026742
Bien Venue Cafe,cafe,33.2468699,-8.5003388
Credit Agricole Du Maroc,bank,33.2559857,-8.5149086
Wafa Assurance,Unknown,33.2524272,-8.5026026
Unknown,Unknown,33.2515817,-8.5022897
Bank Al-Machrib,bank,33.2509894,-8.5020393
Société Générale et Para Pharmacie,bank;pharmacy,33.2508705,-8.5019723
Espace Palmiers,restaurant,33.2483167,-8.5008618
Cafe Dikra,cafe,33.247886,-8.500662
Wafacash,bank,33.2478143,-8.500611
Unknown,Unknown,33.2462782,-8.4997671
Banque Populaire البنك الشعبي,bank,33.2459244,-8.4995154
Chirurgien Dentiste,dentist,33.2450507,-8.4990996
Cash Plus,atm,33.2442173,-8.4987322
Wafacash,bank,33.2437619,-8.4986275
Unknown,Unknown,33.2559862,-8.5151245
Unknown,Unknown,33.2559059,-8.5150006
Unknown,Unknown,33.2558197,-8.5151272
Unknown,Unknown,33.2559116,-8.5152934
Unknown,Unknown,33.2530423,-8.5031359
Unknown,Unknown,33.2528889,-8.5030644
Unknown,Unknown,33.2525797,-8.5029213
Attijariwafa Bank التجاري وفا بنك,bank,33.252333,-8.5025489
Unknown,Unknown,33.2521048,-8.5027235
Unknown,Unknown,33.2514209,-8.5023864
Pharmacie Moulha,pharmacy,33.2526806,-8.5184544
Unknown,Unknown,33.2448409,-8.5322443
Unknown,Unknown,33.244768,-8.5323577
Credit Agricole Du Maroc,bank,33.24617,-8.5188407
Unknown,Unknown,33.2462864,-8.5186948
Attijariwafa Bank التجاري وفا بنك,bank,33.2501639,-8.5175693
CIH Bank القرض العقاري والسياحي,bank,33.2557917,-8.5145934
BMCE Bank البنك المغربي للتجارة الخارجية,bank,33.2540904,-8.5185684
Pharmacie Rabi صيدلية ربيع,pharmacy,33.2583183,-8.5142232
Banque Populaire البنك الشعبي,bank,33.255878,-8.5130712
Unknown,Unknown,33.2442835,-8.464369
Unknown,Unknown,33.2442094,-8.4643208
Unknown,Unknown,33.2477956,-8.5178435
Burn out,Unknown,33.2539013,-8.5127491
Unknown,fuel,33.2286941,-8.5430526
Maison D'Hôtes Cité Portugaise,Unknown,33.2560715,-8.5019626
Le Lokal,cafe,33.2564293,-8.5022557
Unknown,cafe,33.2303194,-8.5281596
Unknown,college,33.2315369,-8.5265377
Unknown,cafe,33.2331907,-8.5297025
االبنك المغربي للتجا,bank,33.2376596,-8.5318203
Unknown,Unknown,33.2306602,-8.5292669
Unknown,Unknown,33.2308006,-8.5274651
Unknown,Unknown,33.2358524,-8.5239669
Unknown,school,33.2326785,-8.5302321
Unknown,cafe,33.2300864,-8.5284497
Unknown,bank,33.2357558,-8.5239896
Unknown,Unknown,33.2508178,-8.5033427
Acima,Unknown,33.2432681,-8.5134649
stade abdi,Unknown,33.2415414,-8.4932136
careffpur;Label Vie careffour,Unknown,33.2398571,-8.4965224
Unknown,Unknown,33.2459288,-8.4962146
Unknown,Unknown,33.2492283,-8.4990754
Unknown,Unknown,33.2444937,-8.4947874
Unknown,Unknown,33.2520632,-8.5026058
Unknown,restaurant,33.2561297,-8.5031189
Unknown,restaurant,33.2561281,-8.5031071
Unknown,restaurant,33.2520138,-8.5027505
Unknown,Unknown,33.2518716,-8.502706
Unknown,restaurant,33.2558782,-8.5044619
Unknown,Unknown,33.2540048,-8.5082318
Unknown,Unknown,33.2536284,-8.5090198
Unknown,restaurant,33.2516279,-8.5025929
Unknown,restaurant,33.2517946,-8.5026764
شل,fuel,33.2054114,-8.4931904
Unknown,Unknown,33.2478203,-8.5006799
Sabrina car,car_rental,33.2516406,-8.5045885
المحطة الطرقية الجديدة,bus_station,33.2449853,-8.4996037
Unknown,cafe,33.2385983,-8.5325791
ISQE El Jadida,language_school,33.2509771,-8.5012613
Unknown,fuel,33.1868134,-8.4910928
Unknown,Unknown,33.2468496,-8.5085187
Unknown,Unknown,33.236387,-8.471398
Unknown,Unknown,33.2504837,-8.5059144
Unknown,Unknown,33.2477133,-8.5094116
Unknown,Unknown,33.2445029,-8.5070405
Unknown,Unknown,33.2432758,-8.5158413
Unknown,Unknown,33.2437967,-8.522471
Près clinique des palmiers,Unknown,33.243805,-8.4928461
Unknown,Unknown,33.2200327,-8.5245229
Unknown,Unknown,33.2270548,-8.5072602
Unknown,atm,33.2435875,-8.5226274
Unknown,fuel,33.2497017,-8.5160863
Unknown,Unknown,33.2565095,-8.5025487
LC WAIKIKI,Unknown,33.2250629,-8.5316515
Restaurant du port,restaurant,33.2556771,-8.5003441
Unknown,Unknown,33.2368035,-8.4648859
Unknown,Unknown,33.2312283,-8.4587383
Unknown,Unknown,33.2333465,-8.4537437
Unknown,Unknown,33.2319104,-8.4637272
Unknown,Unknown,33.2238108,-8.4687375
Unknown,Unknown,33.2278854,-8.4667849
Unknown,Unknown,33.2237502,-8.4823015
Unknown,Unknown,33.2261353,-8.4705318
Unknown,Unknown,33.2193097,-8.4751212
Unknown,Unknown,33.2249775,-8.467037
Unknown,Unknown,33.2250336,-8.4725302
Unknown,Unknown,33.2284687,-8.4654357
Unknown,Unknown,33.2243627,-8.4752016
Unknown,Unknown,33.2325835,-8.4555089
Unknown,Unknown,33.2214548,-8.4720152
Unknown,Unknown,33.2307729,-8.4630593
Unknown,Unknown,33.2296982,-8.4624236
Unknown,Unknown,33.2228168,-8.4809201
Unknown,Unknown,33.2318296,-8.457322
Unknown,Unknown,33.225774,-8.4702798
Unknown,Unknown,33.2268555,-8.4711567
Unknown,Unknown,33.2243089,-8.4748503
Unknown,Unknown,33.222644,-8.4703254
Unknown,Unknown,33.2256192,-8.4649315
Unknown,Unknown,33.2264045,-8.4707063
Unknown,Unknown,33.2324556,-8.4640732
Unknown,Unknown,33.230461,-8.4605943
Unknown,Unknown,33.2262699,-8.4629037
Unknown,Unknown,33.234376,-8.4645935
Unknown,Unknown,33.2273357,-8.4680884
Unknown,Unknown,33.2218699,-8.4795066
Unknown,Unknown,33.2250538,-8.4735199
Unknown,Unknown,33.2225094,-8.4786134
Unknown,Unknown,33.2218183,-8.4784954
Unknown,Unknown,33.2220045,-8.478828
Unknown,Unknown,33.2230097,-8.4783558
Unknown,Unknown,33.2222222,-8.4792169
Unknown,Unknown,33.2362448,-8.4648322
Unknown,Unknown,33.2290274,-8.4640812
Unknown,Unknown,33.2229088,-8.4781628
Unknown,Unknown,33.2221279,-8.4790399
Unknown,Unknown,33.2203104,-8.4736513
Rose Gallery,Unknown,33.2545423,-8.5035092
Unknown,Unknown,33.2245012,-8.4525718
Unknown,Unknown,33.227519,-8.4587543
Unknown,Unknown,33.2253583,-8.4515847
Unknown,Unknown,33.2221004,-8.455608
Unknown,Unknown,33.2213195,-8.4566005
Unknown,Unknown,33.2348667,-8.4501739
Unknown,Unknown,33.2285623,-8.4483929
Unknown,Unknown,33.2229216,-8.4546317
Unknown,Unknown,33.2286049,-8.4550743
Unknown,Unknown,33.229195,-8.4531645
Unknown,Unknown,33.2274854,-8.4494014
Unknown,Unknown,33.2280306,-8.4569867
Unknown,Unknown,33.2237024,-8.4535642
Unknown,Unknown,33.2265071,-8.4503938
Unknown,Unknown,33.2297739,-8.4512521
ابن داوود,Unknown,33.2386389,-8.526619
Pharmacie Lissasfa صيدلية ليساسفة,pharmacy,33.2031072,-8.4930913
Pharmacie Espace Al Amal صيدلية فضاء الأمل,pharmacy,33.2100867,-8.4938533
Pharmacie Al Yacout صيدلية الياقوت,pharmacy,33.2128784,-8.494894
Pharmacie Malika صيدلية مليكة,pharmacy,33.2196501,-8.4953668
Pharmacie Atlas صيدلية أطلس,pharmacy,33.218918,-8.4920413
Pharmacie Jebli صيدلية جبلي,pharmacy,33.2230377,-8.4958124
Pharmacie Hay Salam صيدلية حي السلام,pharmacy,33.225935,-8.496973
Pharmacie Route De Marrakech صيدلية طريق مراكش,pharmacy,33.2219292,-8.491993
Pharmacie Al Balssam صيدلية البلسم,pharmacy,33.224309,-8.4930444
Pharmacie Al Mahabba صيدلية المحبة,pharmacy,33.2237501,-8.5006604
Pharmacie Khalil Jabrane صيدلية خليل جبران,pharmacy,33.228664,-8.5198234
Pharmacie Al Adarissa  صيدلية الأدارسة,pharmacy,33.2282597,-8.503073
Pharmacie Islam صيدلية اسلام,pharmacy,33.2213762,-8.5031173
Pharmacie Sherif صيدلية شريف,pharmacy,33.2260032,-8.5020405
Pharmacie Najd 2 صيدلية نجد,pharmacy,33.2268176,-8.5050351
Pharmacie Jnane El Matar صيدلية جنان المطار,pharmacy,33.2274883,-8.5165511
Pharmacie Commerciale صيدلية التجارية,pharmacy,33.2285682,-8.5074284
Pharmacie Belfadla صيدلية بلفاضلا,pharmacy,33.2305078,-8.5050155
Pharmacie Ibn Rochd صيدلية ابن رشد,pharmacy,33.2316848,-8.5006298
Pharmacie L'Afrique صيدلية أفريقيا,pharmacy,33.2281448,-8.4816342
Pharmacie Azzaytouna صيدلية الزيتونة,pharmacy,33.2278895,-8.4997064
Pharmacie Cité Universitaire صيدلية الحي الجامعي,pharmacy,33.2244685,-8.4828123
Pharmacie Al Ghazwa صيدلية الغزوة,pharmacy,33.2332186,-8.5050348
Pharmacie Grande Al Hawzia الصيدلية الكبرى للحوزية,pharmacy,33.2298637,-8.4704769
Pharmacie Al Boustane الصيدلية البستان,pharmacy,33.2320673,-8.4866693
Pharmacie Al Hamrae الصيدلية الحمراء,pharmacy,33.2366511,-8.4819431
Pharmacie Al Masjid صيدلية المسجد,pharmacy,33.2353919,-8.4871536
Pharmacie El Kawassim صيدلية القواسم,pharmacy,33.2355304,-8.477676
Pharmacie Al Wahat الصيدلية الواحات,pharmacy,33.2326482,-8.4818477
Pharmacie Le Grand Parc صيدلية البارك الكبير,pharmacy,33.2377999,-8.5111008
Pharmacie Sid Moussa صيدلية سيدي موسى,pharmacy,33.2333471,-8.492578
Pharmacie Marjana صيدلية مرجانة,pharmacy,33.2274216,-8.5276798
Pharmacie Liban صيدلية لبنان,pharmacy,33.2438546,-8.487045
Pharmacie Hakima صيدلية حكيمة,pharmacy,33.2376599,-8.4914393
Pharmacie La Famille صيدلية الأسرة,pharmacy,33.2354286,-8.4903909
Pharmacie Jawhara صيدلية جوهرة,pharmacy,33.2269657,-8.4935786
Pharmacie Achour صيدلية اشور,pharmacy,33.2373077,-8.5034253
Pharmacie Al Jahidi صيدلية الجاهدي,pharmacy,33.229685,-8.493702
Pharmacie La Pleiade صيدلية الديوان,pharmacy,33.2313479,-8.5190773
Pharmacie Belhaj صيدلية بلحاج,pharmacy,33.2305618,-8.5325049
Pharmacie Al Qods صيدلية القدس,pharmacy,33.2414657,-8.4976722
Pharmacie Moulay Driss صيدلية مولاي ادريس,pharmacy,33.2322965,-8.4952411
Pharmacie Ouassat El Jadida صيدلية وسط الجديدة,pharmacy,33.2357009,-8.5193437
Pharmacie Oasis صيدلية الواحة,pharmacy,33.2285544,-8.5247937
Pharmacie Izdihar صيدلية ازدهار,pharmacy,33.2292485,-8.5125414
Pharmacie Fadwa صيدلية فدوى,pharmacy,33.2263896,-8.5219398
Pharmacie Saqr صيدلية صقر,pharmacy,33.2400215,-8.5336317
Pharmacie Natale صيدلية ناتال,pharmacy,33.2328583,-8.5354618
Pharmacie Ibrahim Al Khalil صيدلية ابراهيم الخليل,pharmacy,33.2353346,-8.5329315
Pharmacie Hacienda صيدلية هاسياندا,pharmacy,33.2296809,-8.549818
Pharmacie Acharif Al Idrissi صيدلية الشريف الادريسي,pharmacy,33.2305274,-8.5275179
Pharmacie Melk Cheikh صيدلية ملك الشيخ,pharmacy,33.2342323,-8.5273791
Pharmacie Diamant Vert صيدلية الماسة الزرقاء,pharmacy,33.2272265,-8.5461774
Pharmacie Iness صيدلية اناس,pharmacy,33.2325687,-8.549439
Pharmacie Lawina صيدلية لعوينة,pharmacy,33.2549857,-8.5174514
Pharmacie Pierre De Corail صيدلية حجر المرجان,pharmacy,33.2239565,-8.5280094
Pharmacie Sanaa صيدلية سناء,pharmacy,33.2477286,-8.5319524
Pharmacie Sidi Bouzid صيدلية سيدي بوزيد,pharmacy,33.2307949,-8.5520103
Pharmacie Hajji صيدلية حاجي,pharmacy,33.2470734,-8.5279156
Pharmacie Cotière صيدلية الساحل,pharmacy,33.24834,-8.5220595
Pharmacie Narjiss صيدلية نرجس,pharmacy,33.2510941,-8.524019
Pharmacie El Araki صيدلية العراقي,pharmacy,33.2462122,-8.53353
Pharmacie Azur صيدلية أزور,pharmacy,33.2382287,-8.5468333
Pharmacie Les Fleurs صيدلية الورود,pharmacy,33.2396834,-8.5368492
Pharmacie Mazagan صيدلية مازاكان,pharmacy,33.2507218,-8.5267656
Pharmacie Al Moujahid Al Ayachi صيدلية المجاهد العياشي,pharmacy,33.2453685,-8.5254802
Pharmacie Essaada صيدلية السعادة,pharmacy,33.2428516,-8.5252388
Pharmacie Najih صيدلية نجيح,pharmacy,33.243207,-8.5312016
Pharmacie et Laboratoire Imane صيدلية و مختبر ايمان,pharmacy,33.2441971,-8.4953457
Pharmacie Ennakhil صيدلية النخيل,pharmacy,33.2430644,-8.4921565
Pharmacie Amoury صيدلية عموري,pharmacy,33.2538389,-8.5190577
Pharmacie Omar Ben Khattab صيدلية عمر بن الخطاب,pharmacy,33.2337008,-8.5267311
Pharmacie La Province صيدلية العمالة,pharmacy,33.2455496,-8.5072168
Pharmacie Al Nasr صيدلية النصر,pharmacy,33.2535995,-8.5213942
Pharmacie Polyclinique صيدلية بوليكلينيك,pharmacy,33.245858,-8.5191703
Pharmacie Lina صيدلية لينا,pharmacy,33.2423192,-8.517643
Pharmacie Al Moukawana صيدلية المقاومة,pharmacy,33.2432892,-8.501845
Pharmacie Oscar صيدلية أوسكار,pharmacy,33.2497932,-8.499538
Pharmacie Moderne الصيدلية الحديثة,pharmacy,33.2559889,-8.5147903
Pharmacie Populaire الصيدلية الشعبية,pharmacy,33.254729,-8.506892
Pharmacie Derb El Hajjaj صيدلية درب الحجاج,pharmacy,33.256307,-8.5049972
Pharmacie Du Soleil صيدلية الشمس,pharmacy,33.2529301,-8.5102769
Pharmacie De France صيدلية فرنسا,pharmacy,33.2575825,-8.5095417
Pharmacie El Manar صيدلية المنار,pharmacy,33.2516084,-8.5126459
Pharmacie Semlali صيدلية سملالي,pharmacy,33.2501654,-8.5105099
Pharmacie La Paix صيدلية السلام,pharmacy,33.2533024,-8.5121384
Pharmacie Al Fath صيدلية الفتح,pharmacy,33.248388,-8.5061099
Pharmacie El Breija صيدلية البريجة,pharmacy,33.2573063,-8.5060371
Pharmacie Belbachir صيدلية بلبشير,pharmacy,33.2603491,-8.5099483
Pharmacie Des Doukkala صيدلية دكالة,pharmacy,33.2500867,-8.5040503
Pharmacie Lalla Zahra صيدلية لالة زهرة,pharmacy,33.2536882,-8.5146733
Pharmacie Dikra صيدلية ذكرى,pharmacy,33.2477695,-8.499859
Pharmacie Bouchtia صيدلية بوشتية,pharmacy,33.2527036,-8.503733
Pharmacie El Ghorba صيدلية الغربة,pharmacy,33.2216212,-8.4765585
Pharmacie Khansae صيدلية الخنساء,pharmacy,33.2523503,-8.5245989
Pharmacie El Massira صيدلية المسيرة,pharmacy,33.2473793,-8.5007258
Pharmacie Annour صيدلية النور,pharmacy,33.2422827,-8.5273172
Pharmacie Gasmy صيدلية كاسمي,pharmacy,33.2522558,-8.5029574
Pharmacie Jorf صيدلية جرف,pharmacy,33.2521751,-8.5089011
Pharmacie Des Unions صيدلية الاتحاد,pharmacy,33.2465224,-8.5001893
Pharmacie La Victoire صيدلية النصر,pharmacy,33.2499096,-8.5206546
Pharmacie Dolphine صيدلية الدلفين,pharmacy,33.2490392,-8.5295434
Pharmacie Hay Lmatar صيدلية حي المطار,pharmacy,33.2316791,-8.5243105
Pharmacie Varenne صيدلية فارين,pharmacy,33.2371773,-8.5170182
Pharmacie Al Kheir صيدلية الخير,pharmacy,33.2508749,-8.5211566
Pharmacie Attissir صيدلية التيسير,pharmacy,33.2387467,-8.496767
Pharmacie Timouyasse صيدلية تيموياس,pharmacy,33.2359803,-8.4943638
Pharmacie Espace Al Massira صيدلية فضاء المسيرة,pharmacy,33.2398457,-8.4926873
Pharmacie Shahme صيدلية شهم,pharmacy,33.2261546,-8.5103572
Pharmacie Al Kawtar صيدلية الكوثر,pharmacy,33.2386379,-8.5264582
Pharmacie Chergui صيدلية الشرقي,pharmacy,33.2177739,-8.4708828
Pharmacie La Santé صيدلية الصحة,pharmacy,33.2377031,-8.5310191
Pharmacie l'Océan صيدلية المحيط,pharmacy,33.2436343,-8.522587
Pharmacie Karim صيدلية كريم,pharmacy,33.2403059,-8.5244509
Pharmacie Les Parents صيدلية الأبوين,pharmacy,33.2435201,-8.51347
الحياني ديكور للتأثيث,Unknown,33.2298857,-8.5245945
Hotel de nice,Unknown,33.2545519,-8.5044431
Abdelhak,Unknown,33.2434795,-8.5308626
Unknown,nursing_home,33.2311812,-8.5221252
Unknown,Unknown,33.2333279,-8.485688
Mille d'Or,Unknown,33.2304126,-8.4846854
Mille d'Or,cafe,33.2304437,-8.4845338
Unknown,place_of_worship,33.2279896,-8.4816261
Adresse House,cafe,33.2293625,-8.4874194
Unknown,Unknown,33.255,-8.4933333
Unknown,Unknown,33.2572222,-8.4916667
Unknown,restaurant,33.254105,-8.5013667
Unknown,Unknown,33.2059599,-8.4898379
Unknown,Unknown,33.2359438,-8.5332951
Western Union,bank,33.2533129,-8.5114038
Café Amira,cafe,33.2523602,-8.5145133
L1-L6-L19 douar dar kaid,Unknown,33.2056293,-8.4926607
douar kaid hamou,Unknown,33.2034092,-8.4941679
L1-L6-L19 douar dar kaid,Unknown,33.2058531,-8.4929506
L5 av jabrane khalil jabrane,Unknown,33.2443461,-8.4781766
L5 av jabrane khalil jabrane,Unknown,33.2445794,-8.4780813
L5 sidi misbah,Unknown,33.2454646,-8.4595577
L5 sidi misbah,Unknown,33.2456066,-8.4597818
L6-L14 Bir Anzaren,Unknown,33.240149,-8.4971727
L6 Avenue Khalil Jabrane,Unknown,33.2265385,-8.4935229
L6 Avenue Khalil Jabrane,Unknown,33.2265977,-8.4931313
L10 Douar Chahab,Unknown,33.2301453,-8.4709213
L6 stade el aabdi,Unknown,33.2400628,-8.492579
L6 stade el aabdi,Unknown,33.2399314,-8.4927714
L14-19 gare routiere,Unknown,33.2453248,-8.4993094
L19 mohamed trii,Unknown,33.2593256,-8.5070406
L19 mohamed trii,Unknown,33.2591187,-8.5071703
L19 fkih rifi,Unknown,33.2582392,-8.5103347
L19 lala meryem,Unknown,33.2554542,-8.5114449
L19 hopital mohamed v,Unknown,33.2507583,-8.5105893
L19 av hassan II,Unknown,33.2503911,-8.5061328
L19complex d'artisanat,Unknown,33.2477669,-8.5095969
L19 Banque Al Maghreb,Unknown,33.2511675,-8.5021852
L19 Place de France,Unknown,33.2423691,-8.4984695
L6-L14 Bir Anzaren,Unknown,33.2400839,-8.497492
L19 Tikni,Unknown,33.190477,-8.4919735
Unknown,parking,33.2579746,-8.5062526
Unknown,Unknown,33.2289521,-8.5318461
Unknown,Unknown,33.2422714,-8.4901712
Unknown,parking,33.2276447,-8.5535064
Unknown,parking,33.2310323,-8.5537608
Unknown,parking,33.232887,-8.5521929
Café Malmo FF,cafe,33.2296382,-8.4932363
Unknown,Unknown,33.2412231,-8.4739192
Unknown,Unknown,33.2408277,-8.4732619
Unknown,Unknown,33.2413246,-8.4668423
Unknown,Unknown,33.2412584,-8.4671465
